740.683841056,546.902098187
740.754137256,532.98046214
717.191966088,544.907630426
744.649464675,527.57412829
733.788845378,542.838532045
711.489198692,537.088324276
729.157918728,532.474402494
727.912206515,532.977160898
718.096707968,545.766774957
731.886486654,525.833668527
709.89447876,538.850371141
734.671527451,527.537003577
741.101014795,540.512355513
720.621502082,547.621627189
725.230764143,543.98050978
731.95845529,539.309662955
716.213534278,531.381411253
720.685299713,542.292673437
729.941153384,520.646123162
718.186854064,539.647727959
744.207445367,530.267046675
724.421613856,540.138059985
739.526297054,535.149430565
745.252148265,552.093150384
722.19468069,525.247339988
730.285694105,522.165043301
737.809228392,534.213598964
718.768373596,523.957826044
718.263111475,530.290960002
715.667625496,522.95530038
727.999060213,543.019033166
725.316264764,535.346846794
722.52615629,541.069560479
722.527404758,524.086184506
734.3719493,527.51579373
725.484751034,530.946678285
753.057499468,535.979957075
734.028887345,524.661656569
717.222916752,527.99293522
736.835898575,532.627243781
750.818388733,533.573130607
740.718720358,519.021848216
743.878173747,525.159449331
726.74395459,536.741259448
720.498720686,513.663244998
727.203148765,540.074135598
720.875253982,520.207023066
759.511954028,520.126720315
736.946805892,531.041955071
737.003270647,538.646579325
737.360542494,537.697771285
722.443492556,537.349434926
726.882011249,552.557918236
725.838939253,524.643479435
741.100635565,536.354993524
731.410306789,540.307820453
723.232233374,535.014900982
730.55408447,548.262306217
729.385145903,536.713621908
747.334638862,520.693065829
726.371467369,525.635952967
738.866476432,542.229815374
732.47095157,527.07458794
729.005929188,541.113172743
731.169439106,533.374780177
725.897291444,526.557785506
733.932354165,537.251836534
717.961083193,539.517770407
720.017304931,535.042665198
740.399053008,531.292363375
736.812979146,550.664325023
724.257756723,545.585415757
720.637070248,537.119431313
728.096339718,519.145063523
728.209115716,534.482841229
741.641830578,533.028501388
730.872437096,530.621477055
741.50487057,531.54560729
720.79344362,541.102204752
754.121355007,544.417970789
720.854299973,528.657128085
745.308962077,530.898262116
732.067085675,541.626753331
730.89352165,543.326125743
725.451313913,520.015450369
733.965495099,533.590704339
735.838561977,537.775843886
734.213261794,524.211131784
730.53826985,533.211503637
725.700185965,541.340173236
711.657402352,531.290490609
736.195903781,510.809655138
729.705072743,531.95428691
722.129146283,540.533192201
737.621006311,541.669645676
736.442522185,529.106269264
720.288433819,530.045328432
742.993622555,543.006063677
715.145204346,524.285173896
712.571225052,521.726325416
712.069553869,534.522287882
723.994826969,528.312389621
739.964187655,532.506717574
734.446506578,553.19892853
731.654813775,532.713870074
735.403353916,533.255978091
720.219906349,533.805324915
729.103130438,544.314205179
728.515073474,506.836918413
733.16630196,531.009797355
735.50329741,540.520446656
713.397660729,536.289352015
721.742791528,529.084333289
725.369135931,527.907510504
732.880356436,540.333561102
708.434020101,548.125299121
740.277200968,539.201680426
715.063718824,537.564862795
729.791548883,550.57486815
725.14411792,541.396872016
735.72909556,529.869530289
746.613551669,528.893327067
740.067255342,534.159645641
715.775291565,527.126787241
740.96300605,536.765324938
733.783001344,520.285478806
731.263007099,518.095003847
735.885342918,527.882089373
739.425354189,530.450588717
718.145444862,516.876067627
732.436840875,526.781423211
713.901184983,532.079567562
746.571999785,546.846515365
735.517701042,529.716107476
728.906908326,539.500179563
725.992372731,535.011067433
716.163968553,509.39014017
745.361773342,517.58252488
739.956274141,541.228546906
709.832751858,538.138693244
725.620725443,536.203500063
741.989020938,530.451762463
742.666873231,541.887752698
737.559241655,535.712885532
734.589225612,536.749211073
748.022394601,527.626537324
730.103342539,549.635555498
725.23472701,506.47622744
736.72217518,532.691486141
728.417357726,544.78204424
738.992062056,530.923732553
726.674974145,521.40572348
732.378008945,528.281502398
721.608646483,538.810674964
737.471160379,540.281686323
734.837113774,522.185997585
563.983853712,730.428364427
567.112303066,746.143775606
528.536746398,756.944688489
548.867252385,738.598382076
545.071568123,766.517193544
579.664422328,736.410622784
551.063319388,745.216694481
550.564840455,748.603013725
559.669457674,740.39578985
539.948173822,764.374836497
547.490542025,741.205934265
543.767422597,730.352811414
554.295734309,740.690916639
558.898889984,758.688585711
549.248327324,746.972832279
564.69292194,753.37374899
566.485445874,745.802943126
564.167425263,754.038835603
556.63401774,738.808144737
536.048514153,762.049830733
549.528225733,751.785517173
563.566935158,756.318776216
545.510510037,748.608077765
546.780820009,757.884465845
535.85148105,746.527894869
562.315581677,750.515869441
553.642817841,751.529444855
574.817786499,752.594926917
550.869474607,759.314675915
565.598375375,745.48406166
550.748449184,749.39415246
555.079750836,739.089093269
555.487517335,754.232649137
540.734045408,745.17072988
557.022905357,740.449260671
560.529881705,741.341629354
551.835763668,748.95913889
561.37367921,746.938271361
540.922504906,758.1848377
549.53122809,738.067265207
561.137475494,739.772643896
554.595979789,746.439107258
544.482364629,750.621878962
564.806846762,739.955078551
544.337339728,756.072225495
551.655647773,734.658488547
534.094700449,729.302946597
566.337624729,754.005020626
545.289714509,734.576422001
542.117149772,774.054862213
546.34544874,760.822030393
548.49053471,769.20008715
560.365799519,754.947629003
552.816637329,739.179420569
557.966413106,780.33445312
557.541965829,766.577152939
541.462886649,741.394831985
552.074432071,752.664126105
560.789985537,741.823066195
557.362022074,753.084136218
538.559590122,748.235317319
546.114059989,765.128990839
550.761625439,742.838616634
535.397118475,754.294786177
563.460575035,755.647208508
548.604153022,743.134597166
544.536686178,753.677170779
537.80649741,759.101017772
539.682354634,756.313500947
554.414597217,731.599451307
553.36577596,743.855333909
558.066441167,756.000903217
566.313447297,751.685691548
538.551466317,770.575147174
561.735129551,749.366512548
537.777295438,750.67054723
562.014177437,760.880595971
550.389245563,746.639509178
551.922941089,743.030373688
562.162024707,757.890435137
545.298739044,737.118610101
553.381689559,753.874065678
549.601728717,768.985004656
543.603953034,759.347087545
554.253621378,752.377059508
564.24922358,754.999343568
540.915107052,751.242927833
545.914410544,741.731015147
543.359998742,740.172348916
554.041686259,757.645460363
540.424018467,758.999139998
543.280447491,734.920401001
559.778734833,755.141528077
560.260993036,747.222816909
562.136765392,758.046040232
539.22684443,749.70732918
552.115461308,770.232630638
554.60145574,735.652685651
545.502809527,757.07172716
556.841612125,743.810971003
544.642315451,751.094770051
556.574892915,760.317232836
538.113139272,764.59200591
569.103086182,753.205215884
550.937680446,744.392572789
544.700427445,746.998763985
562.557636732,742.388498565
538.22131994,745.330934073
543.105699786,761.402140279
540.134370397,753.209757098
552.977972114,756.133687063
561.52605044,740.148289155
561.532637672,756.670094813
550.038337405,759.138014307
542.189434253,746.852979864
556.263896566,755.692076761
553.393340365,757.604724143
544.400532804,742.951035066
545.17916778,751.880692325
544.184601468,750.612741391
574.627936788,764.127867431
544.83013852,744.82282948
543.892024712,738.827789679
546.882966667,729.893707528
550.882495923,761.167289745
558.285246273,744.134373963
548.25813621,757.881743075
560.735348406,752.77239448
558.790810671,760.408093102
561.532191309,751.681668326
535.3309714,752.362030725
561.652368867,736.021891474
575.139492338,757.178289536
539.527218645,751.705282418
554.695319909,746.314319876
548.141876516,737.77322916
570.520288336,763.724339718
567.896835402,747.731706425
555.620711713,757.214449177
555.413718387,749.981979028
553.311443983,758.322609143
541.755368086,752.008091014
546.120334326,746.657921292
546.287936389,751.631424835
554.240690395,755.046790294
543.286632409,741.301382876
559.380994084,742.039629719
555.651518458,754.340886948
557.554958568,744.078612975
569.292285285,773.035496737
549.806274306,757.543455687
531.624335967,760.981904584
560.352045041,739.66004981
545.068492489,759.858338346
545.608891275,739.908884252
545.841789983,759.812545473
273.428567396,378.633682587
290.77999178,386.843252509
306.903258403,396.399771623
305.478214801,385.079119749
278.082207904,381.858033688
271.248155862,386.035272067
288.489749056,388.834958547
301.041407684,384.224935109
290.055128834,393.953644939
299.650736062,397.510223164
295.515585724,397.22139083
276.352889533,384.29492836
